index,condition_concept_id
Z86.72,45566467
C92.01,45581255
R49.0,45558473
C79.70,45576342
C43.9,45547491
C79.9,45600529
C79.71,45576343
C79.72,45605289
E27.9,45595808
C80.0,45557017
G93.6,45605575
I61.1,35207809
D50.0,35206692
D61.810,45591012
C92.30,45532960
L98.8,35208721
D75.81,45605385
C92.02,45532959
E13.9,45537964
C92.32,45595722
Z87.11,45609985
Z86.2,45556866
Z94.81,45566479
J16.8,45552881
D64.81,45600609
M79.606,45543689
Z94.84,45600382
B49,45600461
E09.9,45533015
R50.81,45606818
B95.7,45595629
K05.5,45596295
M26.69,45606208
K08.20,45601145
B34.8,45585956
K12.30,45548144
T80.211A,45599727
I33.0,45605794
H93.8X3,45543154
H91.93,45567154
H61.21,45533379
C94.20,45586070
E87.8,45542782
M54.32,45548443
M54.30,45553204
G90.09,45566908
Z79.2,45609968
B44.0,45547455
R50.84,45597190
H69.90,45533396
K76.9,45572233
I66.11,45562370
J15.8,35207947
J10.08,45591545
G47.09,45581497
K12.39,45601151
M54.16,45582176
B44.1,45576269
T82.868A,45609345
T86.5,45570778
K05.01,45591571
G90.522,45542913
F41.1,45571764
J11.1,45557617
L08.9,35208427
T82.7XXA,45599772
K12.0,45576979
F41.0,45562047
M79.662,45572552
M79.661,45587066
G40.101,45538105
G40.119,45557228
I89.0,45605871
Z98.82,45542506
Z90.10,45547370
M85.88,45567753
C50.912,45556996
C50.212,45561813
N60.32,45534135
J00,45562431
N64.1,45572722
N83.9,45596886
N64.89,45567855
N80.1,45582422
N83.20,45601752
Z40.02,45547309
Z42.1,45600328
N61,45543886
E28.39,45576453
G58.9,45557250
G62.2,45533162
K90.0,45586745
J32.2,45576946
H04.412,45576645
H04.222,45552574
H40.003,45552680
H04.559,45547801
H04.419,45542952
J32.1,45552886
E01.8,45552368
H04.552,45591237
J34.1,45548112
J34.3,45543264
L03.211,45548186
J32.0,45586667
H05.012,45557307
S52.601D,45593227
S52.501D,45573843
Z11.4,45547286
I69.351,45591489
S52.601A,45535316
S52.501A,45588314
S20.212A,45607028
S60.811A,45569097
S52.591A,45564129
S52.691A,45598045
S02.5XXA,45544222
M70.61,45567633
S02.19XA,45568201
S06.9X9S,45606944
S06.9X0S,45563433
S06.5X9D,45582833
S06.9X9D,45587632
S42.022D,45573532
S42.022A,45607316
I65.03,45548034
S06.5X9A,45568258
S15.192D,45587693
I65.02,45591477
I65.22,45557556
S09.90XS,45563440
Z91.89,45581088
R41.844,45539344
R41.3,45539342
S27.0XXD,45568435
S15.102D,45549167
R45.1,45597185
S06.6X9D,45602125
S12.600D,45592587
S02.401D,45602072
S22.32XD,45602265
R20.9,45606799
R41.840,45582710
S15.101D,45568333
S25.109D,45573301
G54.0,45586302
S02.19XD,45582773
S10.93XD,45553878
S12.400D,45582870
S27.321D,45558779
R45.87,45568136
S22.31XD,45602264
S06.2X9D,45577895
S42.002D,45607311
S20.222D,45592626
S12.500D,45563481
S02.401A,45587572
S15.191A,45597386
S15.192A,45539543
Z91.013,45547375
S22.32XA,45558735
R40.243,45563305
S12.690A,45597367
S12.590A,45587678
S27.0XXA,45582990
S12.490A,45558648
S10.93XA,45577937
S27.321A,45607110
S22.31XA,45549237
S25.192A,45582982
S06.829A,45577919
K12.1,45548143
E66.3,45586164
M25.641,45553160
R01.1,45548943
H01.9,35207526
J30.9,45591555
D80.1,35206799
C91.00,45557039
M1A.00X0,45586895
H15.009,45566966
R22.9,45577788
R23.8,35211319
H25.11,45600888
D31.90,45581301
Z71.1,35225264
I83.10,45552856
I48.3,45538385
N28.1,35209298
Z85.54,45581078
D05.12,45605341
L82.0,45538586
Z98.51,45595568
M65.30,45543645
F07.89,45542788
D48.60,45552355
N60.89,45587253
S09.93XA,45577933
C44.319,45590897
M43.8X9,45538763
N60.39,45567852
Z92.23,45571403
Z68.31,45600348
C44.310,45590896
Z84.81,45605155
L03.011,45577022
M62.541,45543635
D86.9,45566717
L29.3,45601219
Z96.649,45566481
R74.8,45587524
Z96.653,45610004
D53.9,35206710
K92.0,35208412
R80.9,45606824
D11.9,45537890
M79.622,45582248
M79.632,45533940
S69.92XA,45564568
S83.92XA,45603754
R93.7,45568156
S73.102A,45535905
M79.652,45587065
Z79.818,45552109
M89.8X9,45572674
D31.31,45595749
J96.92,45533563
C34.32,45556973
I25.810,45567167
S01.409A,45568190
S20.119A,45544368
S79.819A,45598699
G31.83,45547730
S70.00XA,45574307
H25.819,45557379
Z79.83,45537678
Z98.52,45556885
Z30.2,45609921
M95.2,45592109
I60.9,45591472
G60.8,45605570
S62.309A,45535541
S02.400A,45549034
B97.7,45590873
A63.0,45585929
D18.00,45537897
D01.3,45586076
A15.0,45532814
K14.6,45596306
S40.011A,45558949
I62.00,45538392
M24.541,45567518
G35,45571794
G93.5,45562111
M85.60,45538949
Z45.31,45547316
Z96.89,45547380
D3A.090,45542699
F43.22,45547707
C7A.8,45542631
D3A.8,45595758
Z80.6,35225309
J84.841,45605896
Z85.42,45566466
H44.23,45581678
M25.019,45548385
M25.119,45562691
R79.81,45602041
B37.2,45595616
Z53.09,45561635
Z68.41,45590751
S06.5X1A,45573140
G51.2,35207417
H35.62,45567047
H43.813,45533330
D31.32,45566681
H35.461,45552677
H43.819,45576756
H35.463,45571957
H59.40,45533371
H44.002,45557434
H40.11X0,45605678
H18.51,45547832
H54.62,45562287
Q15.0,45592360
H57.13,45557479
H44.009,45562249
H16.8,45586395
C91.40,45590964
D72.810,45552365
Z04.3,45561609
R19.05,45577786
S06.0X0A,45592506
T46.4X5A,45609083
F31.10,45552477
F31.2,35207146
R31.1,45563298
G21.11,45566862
T39.311A,45599428
T42.1X1A,45609035
T43.501A,45580145
M79.645,45606323
S61.211A,45593378
R06.81,45606793
G47.9,45595948
I69.959,45538419
G40.211,45576574
G81.10,45557257
I69.953,45601064
F60.81,45581467
I66.9,45596218
T42.0X1A,45541535
Z59.5,45556851
F19.94,45581441
F33.2,45547705
G40.111,45586283
S43.006A,45583280
H53.8,45586516
T68.XXXA,45551428
S40.019A,45554224
G81.13,45538139
Q74.2,45563272
S01.00XA,45558520
M21.6X9,45606164
S06.6X1A,45597304
F60.3,45566852
F32.3,45600739
Z86.59,45547357
T36.0X2A,45570342
T46.2X1A,45560797
G81.11,45586315
S32.9XXD,45563695
I08.1,35207659
L89.152,45601241
I50.43,45567181
S32.592A,45607212
S06.5X9S,45553861
M86.60,45567763
K22.8,45596309
G89.21,45547763
H27.03,45571930
I13.0,45572075
L03.313,45586762
J45.20,45548116
I87.1,45567251
T82.7XXD,45551502
J96.20,45596290
J99,45596292
I27.81,45601029
D78.01,45547614
E56.1,45595820
L40.0,45543370
C85.80,45561866
L44.8,45562539
C82.90,45552300
C82.98,45552302
K05.30,45548136
J20.6,45581850
C81.90,45600540
B00.9,45576253
M79.81,42618502
T78.40XA,45537001
E83.2,45542776
G06.2,45605527
H00.034,45595970
S00.10XA,45548999
K35.80,45538522
S69.80XA,45564566
S37.009A,45587948
I70.229,45548056
I74.5,45586626
I50.1,35207792
S80.00XA,45540794
I70.92,45596247
N28.0,35209297
I65.29,45601050
I70.219,45605830
E11.51,45533021
R94.4,45568158
I70.299,45605833
L11.0,45567349
R94.39,45544169
E11.00,45542738
L97.509,45601254
R82.5,45582724
Z01.10,45556808
I50.20,45586587
O76,45587388
O14.02,45534175
O13.1,45563051
O32.1XX0,45582487
O99.211,1424181
O10.011,45582442
O09.90,45592182
Z68.43,45576172
O99.215,1424185
O10.03,45592183
Z36,35225107
O70.1,45572890
O23.91,45543920
O35.8XX0,45606587
O36.5110,45567938
L02.413,45543356
M00.832,45538613
L02.414,45538563
M00.861,45601267
F15.90,45538038
A49.02,45552181
S61.502D,45540312
F19.150,45566818
B86,45561769
F19.229,45600727
T40.1X1A,45599435
M00.89,45562569
S90.119A,45594154
Z91.040,45581087
M00.061,45572305
F15.129,45552445
F60.89,45557214
Z91.411,45590772
Z65.9,45581054
T22.10XA,45594410
T23.239A,45604105
L03.039,45572254
G91.1,45595964
O99.03,45606670
O69.4XX0,45601887
O44.11,45601868
O46.8X1,45572862
O72.0,35210339
Z52.098,45571364
H30.029,45538249
Z87.2,45547361
H44.119,45576762
M46.20,45543579
Z82.0,45537681
B95.61,45537779
M40.299,45582135
L98.419,45601259
L03.319,45601207
M90.80,42619267
M46.45,45562729
M25.461,45572427
S83.511D,45536199
S70.212A,45598479
R10.84,45558455
S63.501A,45545312
S80.212A,45589008
R93.5,45577826
S83.511A,45545848
M22.41,45543524
M66.0,45572509
L02.529,45605970
L02.821,45572252
L02.12,45591617
R20.8,35211308
T23.269A,45570241
T86.00,45590130
D89.811,45561938
D46.22,45591008
D46.0,35206667
K13.70,45581884
D89.810,45591019
S32.414D,45607192
S32.491A,45534849
S32.431A,45534836
S32.491D,45549379
S32.401D,45597559
S32.501A,45592791
S32.441A,45568516
S32.401A,45558847
S63.90XA,45598396
C16.9,45571490
D3A.092,45605360
R63.5,45544155
K63.3,45543330
D13.1,45586087
K29.40,45538518
D49.0,45571625
D3A.095,45547597
K56.69,45605942
D3A.00,45571616
K50.00,45533598
L29.0,45552977
N21.0,45582396
N30.91,45577517
N13.9,45572701
E11.622,45600642
N20.2,45534124
L97.419,45538607
Z28.21,45585816
N32.3,45577519
L97.429,45548225
L97.222,45606021
Z85.47,45605157
N50.9,45572718
H00.19,45533179
I12.0,45596187
Z99.2,45581097
J70.5,45557628
G93.82,45533174
T58.01XA,45570589
Z93.6,45552143
D48.7,45586114
N32.89,45606490
T40.3X5A,45580098
M60.88,45567589
M62.58,45601498
Z46.6,45542434
H92.01,45572069
Z49.01,45609945
T83.038A,45599774
Z87.448,45590766
Z68.39,45609962
N35.8,45582401
N35.9,45543870
N99.114,45592163
Z96.0,45590782
N32.0,45567838
Z48.816,45547320
G83.4,45571833
S14.109S,45573199
S83.282A,45589242
S82.142A,45559992
Z93.50,45590777
T83.090A,45580423
M25.862,45606206
E11.52,45533022
L97.514,45586804
I70.235,45605831
E11.621,45581355
L97.513,45557733
J39.8,45562453
E07.9,45533008
B97.89,45561778
R07.0,45592406
Z15.09,45590702
R93.8,45597210
R90.0,35211511
R29.2,45606802
M25.552,45572430
C81.18,45537847
C81.98,45581233
C81.11,45561839
K05.10,45586693
M79.643,45538866
N87.9,45582427
C81.10,45581229
G89.28,45581519
C81.78,45605298
K13.21,45596303
K05.11,45596294
C81.99,45576348
Z87.410,45600365
T50.905A,45609147
Z82.79,45552114
C81.91,45561842
F51.04,45562054
L74.513,45557712
L85.8,45538587
L74.512,45567367
B07.8,45590842
Z31.69,45542416
M79.644,45538867
F48.9,35207192
Q60.2,45572973
H10.9,35207530
S61.509A,45545139
R07.1,45577779
J40,45572167
T69.029A,45590011
F60.7,45538075
Z03.6,45600301
Z11.1,45609908
F60.9,45538076
N19,45601718
Z65.3,45537664
Z02.89,45571317
S50.319A,45573703
S60.519A,45593360
M47.819,45591852
S52.509A,45573844
G40.301,1411599
J45.902,45543270
R40.20,45606806
J67.7,45596284
J95.1,45538486
I75.89,45591515
I42.2,45567175
T81.718A,45609321
I31.3,45586577
Q21.0,45572953
T82.847A,45561052
Z45.02,45576155
L81.8,45596387
N25.1,45567834
N13.8,45587236
C62.10,45557002
R87.810,45553753
Z31.440,45571341
S83.219A,45584392
L57.9,45581950
N30.10,45543860
H53.19,45533364
H33.301,45557394
G43.109,45562087
Z12.83,45547287
Z82.62,45590758
R35.8,45534440
M25.752,45553162
I86.1,45596269
S83.209A,45536192
Z31.41,45552073
H81.90,45557524
O14.12,45548705
H93.3X9,45538363
H55.09,45543089
O60.12X0,45606635
J34.2,45562448
O12.01,45587282
J47.0,45562458
E70.0,45576461
E10.649,45600640
N48.6,35209343
N52.1,45582411
S42.409A,45602552
S52.123A,45593094
S03.9XXA,45553818
O35.1XX0,45553518
C84.60,45557034
C84.68,45537865
C84.78,45595710
C84.63,45552306
C83.30,45561851
S53.033A,45607664
J35.3,45538480
L20.89,45567351
R06.83,45553714
Z04.41,45576129
R62.52,45544154
D06.9,45557055
O26.891,45553489
O86.0,45592298
O26.12,45543924
Z3A.17,45556830
O34.21,45539138
O62.1,45572869
Z34.01,45609924
H66.90,45581732
Z3A.23,45537635
Z34.82,45581022
Z87.59,45542477
O34.42,45558253
O09.621,45601775
R87.613,45582729
Z86.001,45542471
O63.1,45601878
O71.81,45563175
O99.89,45587401
O77.0,45553594
N73.6,35209375
O47.02,45534283
R68.83,45577807
O90.89,45553604
Z3A.36,45542428
K43.2,45581900
M62.830,45562777
S46.812A,45607446
H60.91,45586522
O90.9,45567999
O34.43,45596965
Z3A.38,45556832
O90.0,35210383
F42,45562048
Z15.02,45600309
Z15.01,45600308
Z17.1,45571328
F43.0,45591139
Z90.13,45571402
N60.19,45539057
R29.3,45582699
N94.89,45596889
N73.9,45553452
R39.14,45606805
M75.101,45572541
S43.421D,45607420
S43.431D,45573639
R39.9,45568126
C50.911,45586014
I95.89,45591537
T83.098A,45585262
L56.8,45557706
H10.31,45552586
T50.2X5A,45589871
I42.0,45586581
H10.13,45576654
E78.1,35207061
Z13.29,45576134
C44.320,45590898
C84.00,45605313
C84.08,45586048
M35.3,45533830
S83.509A,45589249
E78.71,45561985
M22.40,45606170
M54.12,45582174
M43.06,45577260
F10.159,45571707
F90.1,45605518
L76.21,45605995
G06.1,45533129
M96.89,45592110
E87.3,45533050
I31.9,45533444
M51.06,45557899
F90.9,45533124
M51.27,45562748
S29.8XXA,45602315
S39.92XA,45578271
R10.33,45592407
S93.409A,45546040
S93.609A,45584611
S71.029A,45559725
S82.141A,45603598
S79.921A,45555205
S89.91XA,45579614
S82.141D,45540845
S82.101D,45589052
Q82.2,45587489
T78.2XXA,45551446
T78.2XXD,45565799
E84.19,45595837
D35.2,45581304
G03.8,45552510
S14.3XXA,45582891
N92.6,45539075
O91.22,45601903
O24.419,45558215
O09.00,45592175
O30.001,45534197
Z37.2,45609927
O99.341,45597053
O30.049,45543940
S82.015D,45540814
O26.851,45596934
H55.00,45562289
R90.82,45587536
O09.291,45534164
D68.311,45605379
D69.2,45591017
M67.911,45577331
F34.8,45538066
Z92.0,45605174
T81.89XA,45585238
S92.354A,45599093
S82.842A,45564989
R13.14,45563292
K31.84,45591585
D16.4,45561896
I35.1,35207734
D72.1,45586121
M79.674,45601546
M79.675,45591936
L60.1,45596380
L60.2,45533645
M79.673,45557993
H90.5,35207619
T23.399A,45575126
T20.00XS,45560451
T21.00XS,45560471
Z45.42,45556836
T23.099A,45555795
T43.291A,45546389
T43.621A,45570442
T45.0X1A,45541561
B34.9,45605229
Z11.8,45552064
Z30.41,45595497
Z30.431,45552072
G43.009,45533136
S68.119A,45540551
Z01.811,45585796
H72.90,45533404
H90.11,45576849
S62.522A,45540394
S68.012D,45569391
S68.119D,45603292
S61.011A,45578757
S61.012A,45569108
M71.30,45577339
Z68.33,45547336
S06.6X0A,45534567
S62.636A,45569238
F10.129,45557154
S62.616A,45593488
B85.0,45552238
B85.2,45581190
S62.525A,45598295
S62.636D,45598316
S62.616D,45540405
S62.609A,45569227
S62.522D,45545227
S62.513A,45578890
S60.419A,45607774
S80.811A,45593875
S80.812A,45603537
E02,45600626
F10.231,45552431
S72.401A,45584028
J35.01,45533547
J03.90,45538473
R13.19,45592409
J98.8,45533565
Z04.1,45581004
L80,45581962
I43,45552790
E85.4,45557143
E85.8,45576478
E85.9,45571695
E85.1,45566764
R93.1,45563334
D20.0,45590984
C74.90,45576336
D35.00,45591000
D30.00,45552342
T48.5X1A,45575362
R93.4,45582731
E27.5,45542749
K55.9,45562497
I71.03,45567221
K55.0,45538536
I71.00,45581811
K80.50,45577000
Z98.0,45561677
Z43.3,35225134
I25.118,45576866
L91.8,35208691
Q82.8,45601989
G40.311,45581487
Q78.8,45534412
E72.20,45561977
R06.5,45573006
K03.0,45601139
G40.319,45557230
G04.90,45566860
S00.03XA,45602045
S00.532A,45592461
D44.3,45595760
E23.6,45557119
R68.89,45587523
S63.629A,45554905
Z95.818,45576219
H02.209,45562130
H04.429,45595995
H04.209,45595990
K14.0,45548148
H02.529,45571860
H18.40,45586402
D37.01,45532981
B37.89,45590852
G51.9,45595949
F20.0,45547694
N39.44,45592134
S30.0XXA,45607117
S33.8XXA,45563702
Z75.1,45595542
M43.17,45562722
Z72.9,45537669
Z94.1,45590779
K83.8,45586740
E27.40,45605416
T81.12XA,45590049
Z85.9,45585864
T86.290,45575626
M87.150,45548585
K80.44,45557680
T38.0X5D,45584870
Z92.25,45547377
M95.0,45553417
R68.82,45568146
T84.50XA,45537063
S44.00XA,45544757
J38.02,45548114
T84.099A,45609361
H91.13,45581757
Q16.1,45592361
Z46.1,45595518
Q75.0,45534408
H16.001,45586384
H90.2,45596176
M25.612,45577229
Q75.4,45592390
A54.31,45537735
Z04.9,45605102
E11.8,45561951
M21.41,45533781
M21.42,45538704
M20.5X9,45533777
M20.5X1,45591768
N95.9,35209495
Z32.00,45600318
Z32.01,45576146
A74.9,45571441
Z64.0,45581053
L63.2,45577048
N89.8,45572734
Z30.9,35225103
A49.9,45590816
Z20.2,45609914
Z33.2,45547303
A56.00,45547420
Z00.8,45581001
F84.0,45581475
F90.0,45542870
J38.7,45601129
S88.119A,45584448
M14.60,45548317
S71.009A,45535738
Z44.9,45547314
G54.6,45605564
A52.11,45571436
M25.70,45562700
K68.11,45562506
I70.25,45548061
M86.9,45577456
T84.019A,45570738
M25.473,45572429
M77.50,45577355
B95.2,45561774
T84.60XA,45541870
M19.071,45586892
S93.491A,45546041
S82.112K,45593920
S82.301D,45540897
S93.331D,45589448
T84.84XA,45537069
J42,45552889
Z96.9,45605181
S82.201D,45550472
S82.401D,45608407
S82.831D,45540950
M67.873,45601518
M25.374,45562693
I50.40,45533457
M21.40,45606162
F25.1,45552476
M40.209,45591825
Z90.721,45556878
L70.9,45605990
F33.1,45576543
Z81.8,45576188
M70.20,45533919
S43.80XA,45593000
Z12.12,45595485
N85.02,45572730
Z82.61,45609975
M79.A29,45557994
T30.0,45604177
T21.23XA,45584679
T23.369A,45599277
T23.249A,45560549
C82.93,45590938
K86.0,45538554
K22.70,45605925
J96.90,45567284
I42.6,45572089
Z68.25,45576171
L97.409,45577072
K08.8,45586704
S00.01XA,45597215
B35.6,45561753
I21.19,45605779
I50.42,45586588
Z68.29,45605144
K64.1,1569659
R09.81,45602003
M25.669,45567531
H43.399,45591360
I83.899,45567247
B95.1,45537778
E78.2,35207062
M20.40,45533776
M00.049,45562567
M15.0,45543479
E88.81,45547667
H02.059,45586337
H80.03,45591433
H10.89,45533222
Q61.02,45553686
M65.849,45601507
M15.8,35208764
Z48.811,45556840
N46.9,45567847
H57.9,35207578
C67.9,45571528
G91.2,45547765
Z98.2,45605183
N10,45543856
C67.8,45532924
C67.2,45586020
C88.0,45557037
C83.00,45600547
S82.141N,45555281
M00.069,45572306
S85.009A,45579543
S82.101G,45589053
S82.101A,45550440
S01.521A,45592475
S01.501A,45563364
T79.A29A,45580379
S82.891K,45550596
S82.891D,45594065
S85.001D,45560155
T81.31XA,45551475
S82.141B,45589075
F17.290,45600719
S82.141K,45540846
L89.159,45601242
N13.4,45563007
S00.11XA,45563338
S05.91XA,45549060
L93.0,45601250
E11.43,45537962
Z68.26,45581057
S80.822A,45545627
S81.801A,45603546
S90.112A,45569942
S90.414A,45565109
L97.822,45601256
L97.812,45581981
L97.829,45586808
I87.8,45572151
L97.819,45538609
I13.2,45552780
S50.311A,45607461
S82.009A,45564817
S99.921A,45550899
M89.40,45534073
M13.0,45538675
M50.20,45557898
L50.6,45552983
R40.4,45587518
G56.10,45600796
G95.9,45547767
M48.56XA,45596587
S32.010D,45573377
T75.4XXA,45580371
N18.1,45582392
J36,45581858
A42.81,45566506
L30.8,45581941
S49.80XA,45588162
Z86.000,1435336
K62.1,45586728
O45.8X1,45587367
O23.41,45534184
O33.0,45577589
F13.10,45562010
C33,45585989
C34.10,45571493
R04.89,45563287
J82,45548123
J47.1,45572172
J70.1,45557627
D38.1,45605357
H81.13,45533418
J70.0,45562464
R09.3,45558452
C96.6,45581263
J84.82,45533559
J84.9,45543277
C96.5,45590969
Z20.828,45542411
H02.9,35207527
H61.029,45591401
S83.90XA,45579538
S83.281A,45594080
M66.879,45538837
S86.211D,45594119
M77.41,45577353
M24.674,45562689
M16.10,45577163
H57.12,45567104
H05.20,45571879
H35.40,45596076
K29.60,45567298
Z71.9,45561648
S92.421A,45584576
S92.424A,45594264
C50.612,45581222
C17.0,45552245
S76.111A,45564761
D72.818,45576413
N25.9,45539035
H35.371,45605675
H52.203,45576787
E04.2,45576425
L40.9,45533641
H40.029,45543041
H40.023,45557412
H35.372,45538268
N88.2,45572732
I15.9,45567163
Z28.09,45561620
H26.491,45567018
M67.419,45543661
G57.92,45566896
E11.49,45605404
G57.91,45605569
I45.81,45562352
F44.9,35207185
K31.89,45533586
H35.419,45576736
N94.6,45606522
M50.32,45543607
G43.609,45605545
N83.8,45587260
F40.218,45586241
N92.1,45539073
N92.4,45606518
M76.822,45577351
E83.40,45533048
K59.8,45591600
N76.1,45534140
M76.829,45543686
E87.70,45576480
Q78.0,45597155
M77.11,45533937
S56.911A,45598108
C71.1,45557008
D49.6,45571626
E23.3,45547642
